OBJECTID,SourceOID,ABCDMisc,ADSPermissionState,ContainmentDateTime,ControlDateTime,CreatedBySystem,IncidentSize,DiscoveryAcres,DispatchCenterID,EstimatedCostToDate,FinalAcres,FinalFireReportApprovedByTitle,FinalFireReportApprovedByUnit,FinalFireReportApprovedDate,FireBehaviorGeneral,FireBehaviorGeneral1,FireBehaviorGeneral2,FireBehaviorGeneral3,FireCause,FireCauseGeneral,FireCauseSpecific,FireCode,FireDepartmentID,FireDiscoveryDateTime,FireMgmtComplexity,FireOutDateTime,FireStrategyConfinePercent,FireStrategyFullSuppPercent,FireStrategyMonitorPercent,FireStrategyPointZonePercent,FSJobCode,FSOverrideCode,GACC,ICS209ReportDateTime,ICS209ReportForTimePeriodFrom,ICS209ReportForTimePeriodTo,ICS209ReportStatus,IncidentManagementOrganization,IncidentName,IncidentShortDescription,IncidentTypeCategory,IncidentTypeKind,InitialLatitude,InitialLongitude,InitialResponseAcres,InitialResponseDateTime,IrwinID,IsFireCauseInvestigated,IsFireCodeRequested,IsFSAssisted,IsMultiJurisdictional,IsQuarantined,IsReimbursable,IsTrespass,IsUnifiedCommand,IsValid,LocalIncidentIdentifier,ModifiedBySystem,PercentContained,PercentPerimeterToBeContained,POOCity,POOCounty,POODispatchCenterID,POOFips,POOJurisdictionalAgency,POOJurisdictionalUnit,POOJurisdictionalUnitParentUnit,POOLandownerCategory,POOLandownerKind,POOLegalDescPrincipalMeridian,POOLegalDescQtr,POOLegalDescQtrQtr,POOLegalDescRange,POOLegalDescSection,POOLegalDescTownship,POOPredictiveServiceAreaID,POOProtectingAgency,POOProtectingUnit,POOState,PredominantFuelGroup,PredominantFuelModel,PrimaryFuelModel,SecondaryFuelModel,TotalIncidentPersonnel,UniqueFireIdentifier,WFDSSDecisionStatus,EstimatedFinalCost,OrganizationalAssessment,StrategicDecisionPublishDate,CreatedOnDateTime_dt,ModifiedOnDateTime_dt,IsCpxChild,CpxName,CpxID,SourceGlobalID,GlobalID,IncidentComplexityLevel,x,y
540508,43261646,,DEFAULT,,,fireweb,11.64,6,OR78C,,11.64,,,,,,,,Human,Debris and open burning,,,,1774305240000,,,,,,,,,NWCC,,,,,,HALL RD,,WF,FI,44.17533333,-123.38961111,,,{F983AD0C-9940-4C4A-BDB6-CECA553AF16B},,0,,,0,,,,1,000190,fireweb,,,,Lane,OREIC,41039,State,,,Private,Private,,,,,,,NW03,DOF,OR781S,US-OR,,TL3,,,,2026-OR781S-000190,No Decision,,,,1774309565610,1774374752320,0,,,{182AF954-68F0-4E89-A0F6-903329373FAE},ca3047a3-9a99-4c13-804e-1632a8f8a3b8,,-123.38961111,44.17533333
540526,43261662,,DEFAULT,,,ics209,712,,ARAOC,23217,,,,,Minimal,,,,Human,,,,,1774216800000,,,0,100,0,0,,,SACC,1774964190000,1774962000000,1774963800000,F,Type 4 IC,Old Kentucky,"11 Miles N from Sallisaw, OK",WF,FI,,,,,{0C4CE7FA-3345-4930-B8F3-2F9CADDD2C67},,0,,,0,,,0,1,260591,ics209,100,100,,Sequoyah,ARAOC,40135,,,,Private,Private,,,,,,,SA17A,DVF,OKOKS,US-OK,,,Hardwood Litter,,1,2026-OKOKS-260591,No Decision,,,,1774311822497,1774964191237,0,,,{9F313C81-D810-45F3-9C37-B8966CFBEBCE},d4479484-8553-4ebc-8480-7d40c772dfad,Type 4 Incident,-94.7365,35.6228333
540573,43261710,,DEFAULT,,,ics209,516,,ARAOC,5000,,,,,Minimal,,Creeping,Backing,Human,,,,,1774303740000,,,0,100,0,0,,,SACC,1774573148000,1774465200000,1774562400000,F,Type 4 IC,90 Degrees,"8 Miles N from Wilburton, OK",WF,FI,,,,,{2D583508-119D-4828-844A-B1345DB64218},,0,,,0,,,0,1,260600,ics209,100,100,,Latimer,ARAOC,40077,,,,Private,Private,Indian,,,19E,33,7N,SA17A,DVF,OKOKS,US-OK,,,Hardwood Litter,Short Grass (1 foot),2,2026-OKOKS-260600,No Decision,,,,1774334650457,1774573148040,0,,,{D4FE7E08-12A4-4492-A85A-B3ABB38A164D},0b3d49d7-d5f8-4f42-84d3-4265bf6a9ff2,Type 4 Incident,-95.2988889,35.0336111
540577,43261714,,DEFAULT,1774371600000,,firesponse,61,61,TXTIC,,,,,,Moderate,,,,Undetermined,,,,,1774328705000,Type 5 Incident,,,,,,,,SACC,,,,,,Lamar 3024,,WF,FI,33.85986048,-95.63181385,,,{26A39F72-A3BC-4C30-ADFD-D158F4B94B7F},,0,,,0,,,0,1,263024,firesponse,100,,,Lamar,TXTIC,48277,SFS,TXTXS,,Private,Private,,,,,,,SA07,SFS,TXTXS,US-TX,,,Hardwood Litter,,,2026-TXTXS-263024,No Decision,,,,1774338652550,1774371722357,0,,,{95611F02-C13B-4CE5-9B0A-A33971233A08},264ea32a-2068-4ae3-8318-a6a92261dbcf,Type 5 Incident,-95.63098333,33.86738333
540589,43261726,,DEFAULT,,,INFORM_Inspector,286.57,291,TXTIC,,,,,,,,,,,,,SL0T,,1774310360000,,,,,,,,,SACC,,,,,,La Grulla,,WF,FI,,,,,{9F4AB7B9-27B0-4E48-B914-512F66ED068D},,0,0,,0,,,,1,000017,INFORM_Inspector,,,,Starr,TXTIC,48427,USFWS,TXRGR,,USFWS,Federal,,,,,,,SA16,USFWS,TXRGR,US-TX,,,,,,2026-TXRGR-000017,No Decision,,,,1774352968923,1774451223873,0,,,{CAC3B7F4-A87D-4D91-A246-581A4DF0D436},69bce341-2761-4f39-9171-4bdfff80cefe,,-98.66194444,26.24111111
540607,43261744,,DEFAULT,,,ics209,14,,MSMIC,2800,,,,,Moderate,,,,Natural,,,,,1774304100000,,,0,100,0,0,,,SACC,1774358189000,1774304100000,1774315800000,F,Type 5 IC,Stone - Texas Chapel Rd,"8 Miles NW from Wiggins, MS",WF,FI,,,,,{1F291CA2-E12A-4D9D-A128-B793C73AC726},,0,,,0,,,0,1,017626,ics209,100,100,,Stone,MSMIC,28131,,,,Private,Private,,,,,,,SA22A,FC,MSMSS,US-MS,,,Southern Rough,,2,2026-MSMSS-017626,No Decision,,,,1774358189820,1774358189820,0,,,{FB1B960E-041A-433C-A94E-2F62DF7630CD},006c1d17-65d6-4e43-9e6f-8fcb9aa656cb,Type 5 Incident,-89.2705556,30.8897222
540614,43261751,,DEFAULT,,,ics209,149,,MSMIC,29800,,,,,Active,,,,Human,,,,,1774303200000,,,0,100,0,0,,,SACC,1774359078000,1774303200000,1774320300000,F,Type 5 IC,Leake - Benard Denson Rd,"3 Miles NE from Ludlow, MS",WF,FI,,,,,{A0570FAA-80E7-4CE8-BC33-BF13D1CF0CA1},,0,,,0,,,0,1,017633,ics209,100,100,,Leake,MSMIC,28079,,,,Private,Private,,,,,,,SA22A,FC,MSMSS,US-MS,,,Southern Rough,,2,2026-MSMSS-017633,No Decision,,,,1774359078513,1774359078513,0,,,{61B7DB1C-290D-48D1-BF74-285755CED72C},1c5f834f-0fbe-4bc2-adfa-27ad02909f37,Type 5 Incident,-89.6661111,32.5769444
540616,43261753,,DEFAULT,,,ics209,125,,ARAOC,5000,,,,,Minimal,,Flanking,Backing,Human,,,,,1774340100000,,,0,100,0,0,,,SACC,1774573435000,1774465200000,1774562400000,F,Type 4 IC,East Wind,"8 Miles N from Wilburton, OK",WF,FI,,,,,{072B8935-D08E-4FA8-AAB7-FE818FB4A4A2},,0,,,0,,,0,1,260605,ics209,100,100,,Latimer,ARAOC,40077,,,,Private,Private,,,,,,,SA17A,DVF,OKOKS,US-OK,,,Hardwood Litter,Southern Rough,2,2026-OKOKS-260605,No Decision,,,,1774360012960,1774573435163,0,,,{AFCB9B5C-1FF0-458E-B9DB-42A7F5275943},02211ccf-e74e-4cab-994e-5314a6067f6d,Type 4 Incident,-95.3294444,35.0358333
540620,43261755,,DEFAULT,1774144800000,1774144800000,wildcade,94.9,95.4,MTMCC,,,,,,,,,,Human,,,,,1774122180000,,1774144800000,,,,,,,NRCC,,,,,,MM111 - Carter,,WF,FI,45.21522,-104.86838,,,{092D0830-A0A4-4E46-8541-972432527F6F},,0,0,0,0,0,0,,1,000057,INFORM_Inspector,,,,Carter,MTMCC,30011,,,,Private,Private,,,,,,,NR16,C&L,MTLG42,US-MT,,,,,,2026-MTLG42-000057,No Decision,,,,1774360518537,1774990500723,0,,,{263980A7-D9F5-4C67-9B51-749C547678D9},618eb1de-70f1-4e16-9ec5-26ba2d2ea692,,-104.86838,45.21522
540627,43261764,,DEFAULT,1774258080000,1774260120000,wildcade,42.8,42.8,ARAOC,,,,,,,,,,Undetermined,,,SL10,,1774248180000,,1775062800000,,,,,PA,1542,SACC,,,,,,HILLTOP,,WF,FI,36.334167,-94.984167,,,{02E7E7CF-139A-424C-9B4F-9ABE732A34CF},,0,1,0,0,0,0,,1,001145,wildcade,,,,Delaware,ARAOC,40041,,,,Tribal,Soverei,,,,,,,SA17A,BIA,OKCNA,US-OK,,,,,,2026-OKCNA-001145,No Decision,,,,1774362189843,1775062012980,0,,,{F7EDAA08-E963-41F2-B856-00EAEF2052F7},8af4253c-917a-4a9e-8dc9-f31743baa9ae,Type 5 Incident,-94.984167,36.334167
540646,43261780,,DEFAULT,,,wildcade,30,30,MTBDC,,,,,,,,,,Human,,,,,1772141820000,,1773082380000,,,,,,,NRCC,,,,,,WS,,WF,FI,46.367684,-108.429944,,,{4D099B7A-F0CE-407A-B909-262B43499EFE},,0,,,0,,,,1,260161,wildcade,,,,Musselshell,MTBDC,30065,,,,Private,Private,,,,,,,NR14,C&L,MTLG23,US-MT,,,,,,2026-MTLG23-260161,No Decision,,,,1774363369867,1774363527897,0,,,{59A6683E-0A07-416E-A83C-17E685819DA2},da04d42d-0c1c-46cb-8a63-8f3ed7679bed,,-108.429944,46.367684
540649,43261788,,DEFAULT,1775048400000,1775048400000,wildcade,169.61,169.61,ARAOC,10000,,,,,Minimal,,Creeping,,Undetermined,,,SL15,,1774213200000,,,0,100,0,0,PA,1542,SACC,1775056301000,1774803600000,1775048400000,F,Type 4 IC,CLOUD CREEK,"2 Miles E from Tagg Flatts, OK",WF,FI,36.336672,-94.84056,,,{A2FF58FC-091A-4D7C-A1B7-5C2CA86269FD},,0,1,0,0,0,0,0,1,001147,wildcade,100,100,,Delaware,ARAOC,40041,,,,Private,Private,,,,,,,SA17A,BIA,OKCNA,US-OK,,,Timber (Grass and Understory),,21,2026-OKCNA-001147,No Decision,,,,1774364220943,1775061509427,0,,,{74E9D729-9313-42D1-89B0-3C2F46B79110},a5acc6cb-a6f6-4bde-812c-a661abc782a9,Type 5 Incident,-94.84056,36.336672
540652,43261789,,DEFAULT,1774290600000,1774290600000,wildcade,56.39,56.39,ARAOC,,,,,,,,,,Undetermined,,,SL16,,1774285200000,,1775062800000,,,,,,,SACC,,,,,,WILDFLOWER,,WF,FI,35.718177,-94.553971,,,{879E40C5-78F6-47C9-82BF-C19A5C6CDA5C},,0,1,0,0,0,0,,1,001148,wildcade,,,,Adair,ARAOC,40001,DVF,OKOKS,,State,State,,,,,,,SA17A,BIA,OKCNA,US-OK,,,,,,2026-OKCNA-001148,No Decision,,,,1774364330693,1775062033720,0,,,{91181C38-080B-4F0B-9A6F-A7088B8F32F4},88b308be-31d1-4ff6-8ad6-ede55e57ea9d,Type 5 Incident,-94.553971,35.718177
540705,43261841,,DEFAULT,1774890000000,1775062800000,wildcade,568,50,ARAOC,,,,,,,,,,Human,,,SL1L,,1774220400000,,1775235600000,,,,,PA,1542,SACC,,,,,,ADAMS FAMILY,,WF,FI,36.4916,-96.15697,,,{57E87589-7CCA-4BCD-A90D-159F30926BED},,0,1,0,0,0,0,,1,001152,wildcade,,,,Osage,ARAOC,40113,,,,Private,Private,,,,,,,SA03,BIA,OKOSA,US-OK,,,,,,2026-OKOSA-001152,No Decision,,,,1774373991323,1775248013623,0,,,{C8B42C5E-9032-4CF3-BEC8-D5E33A2383F5},226ac145-94da-4be3-b487-9c0471b0d147,Type 4 Incident,-96.15697,36.4916
540714,43261852,,DEFAULT,1774646344000,1774930913000,firesponse,2937,2937,TXTIC,0,,,,,Minimal,,Smoldering,Isolated Torching,Human,Power generation/transmission/distribution,Electrical transmission/distribution systems,,,1774370626000,Type 4 Incident,,0,100,0,0,,,SACC,1774659927000,1774573200000,1774659600000,F,Type 4 IC,Hutchinson,"9 Miles NW from Borger, TX",WF,FI,31.6978,-101.49803333,,,{99A923B4-4276-4159-9A71-C114578C56F3},,0,,,0,,,0,1,263057,firesponse,100,100,Borger,Hutchinson,TXTIC,48233,SFS,TXTXS,,Private,Private,,,,,,,SA01,SFS,TXTXS,US-TX,,,Short Grass (1 foot),Brush (2 feet),37,2026-TXTXS-263057,No Decision,,,,1774374883403,1774931009443,0,,,{DB5E01A7-8D29-448C-9E0F-2781CB190292},133be542-8904-4736-b946-edcaaff66c01,Type 4 Incident,-101.49153333,35.71033333
540718,43261854,,DEFAULT,1774381620000,,firesponse,14.88,14.88,TXTIC,,,,,,Minimal,,,,Natural,Natural,Lightning,,,1774370040000,Type 5 Incident,,,,,,,,SACC,,,,,,Tyler 3055,,WF,FI,30.560336,-94.173493,,,{B71CD9EE-101F-4CFD-836D-9F74A61FC34F},,0,,,0,,,0,1,263055,firesponse,100,,,Tyler,TXTIC,48457,SFS,TXTXS,,Private,Private,,,,,,,SA12,SFS,TXTXS,US-TX,,,Timber (Litter and Understory),,,2026-TXTXS-263055,No Decision,,,,1774375115957,1774397894300,0,,,{56AA24D4-DF37-4663-8380-3B49AB0997A2},aa7f247a-e0ff-48cb-95ad-ba1225da76a3,Type 5 Incident,-94.173493,30.560336
540719,43261858,,DEFAULT,,,wildcade,300,25,NMABC,980000,,,,,Minimal,,Smoldering,Smoldering,Undetermined,,,SL1R,,1774370460000,,,0,100,0,0,PN,1542,SWCC,1775174444000,1775085300000,1775173500000,U,Type 4 IC,UNIFIED,"3 Miles NE from Jarales, NM",WF,FI,34.588172,-106.739961,,,{2D8B9F06-C467-42B0-9108-AB38CA427532},,0,1,0,0,0,0,1,1,000145,ics209,98,100,Rio Communities,Valencia,NMABC,35061,,,,Private,Private,New Mexico Principal,,,2,12,4,SW09,SF,NMN6S,US-NM,,,Timber (Litter and Understory),Brush (2 feet),30,2026-NMN6S-000145,No Decision,,,,1774375539890,1775174444377,0,,,{DDC5FD17-2474-484A-8E1D-7ECD139DAA38},8f9bb03b-4ae0-49c3-a2a0-a84a7359944b,Type 4 Incident,-106.74017,34.58679
540731,43261868,,DEFAULT,1774630800000,1774803600000,wildcade,698,50,ARAOC,10000,,,,,Active,,Flanking,Creeping,Undetermined,,,SL1S,,1774202760000,,1774976400000,0,100,0,0,PA,1542,SACC,1774714842000,1774206000000,1774630800000,F,Type 3 IC,PENNEL CREEK,"4 Miles SW from Bowring, OK",WF,FI,36.627446,-96.125892,,,{F717E707-303F-43CA-9134-AC4AFD882FD2},,0,1,0,0,0,0,0,1,001154,wildcade,100,100,,Osage,ARAOC,40113,BIA,OKOSA,,BIA,Federal,,,,,,,SA03,BIA,OKOSA,US-OK,,,Tall Grass (2.5 feet),Brush (2 feet),16,2026-OKOSA-001154,No Decision,,,,1774376789080,1775248071817,0,,,{60646651-BBBE-474C-9B14-632D1F3EAD41},6fb8af43-f712-41e4-aa29-cfe7ab106fca,Type 4 Incident,-96.125892,36.627446
540738,43261875,,DEFAULT,1774386948000,1774392145000,cfcad,24,0.01,CAFKCC,,24,,,,,,,,Undetermined,,,,,1774376974000,,,,,,,,,OSCC,,,,,,DERRICK,,WF,FI,36.603111,-120.347595,,,{8AE3B04E-ADC2-40B8-BD53-1EF27A0397C1},,0,0,0,0,0,0,,1,006362,cfcad,,,,Fresno,CASICC,06019,,,,Private,Private,,,,,,,SC05,CAL FIRE,CAFKU,US-CA,,,,,,2026-CAFKU-006362,No Decision,,,,1774377738330,1774392151963,0,,,{6C03DC76-3F10-409A-8C6B-EA325B773602},fc8b24d9-5a3a-4a23-b2ae-a9a96471c60f,,-120.347595,36.603111
540740,43261876,,DEFAULT,1774376040000,,wildcade,16.7,16.7,ARAOC,,,,,,,,,,Undetermined,,,SL1V,,1774371600000,,,,,,,PA,1542,SACC,,,,,,THICKET,,WF,FI,35.47872,-96.50043,,,{B0E64A4F-9EFE-4666-83F6-3C7D8EB6DF03},,0,1,,0,,,,1,001155,wildcade,,,,Okfuskee,ARAOC,40107,,,,Private,Private,,,,,,,SA17A,BIA,OKOMA,US-OK,,,,,,2026-OKOMA-001155,No Decision,,,,1774377785757,1774377845850,0,,,{23AF8C8B-A01B-4889-B9F2-CBAE9761B80E},cdc376c8-b41f-4a87-b8ab-0293e7f6ff8c,Type 5 Incident,-96.50043,35.47872
540761,43261896,,DEFAULT,1774389067000,1774393684000,firesponse,15,15,TNTNSC,,15,,,,Moderate,,,,Human,Debris and open burning,Hand pile/slash,,,1774379580000,Type 5 Incident,1774540949000,,,,,,,SACC,,,,,,Hamilton - Harper Road,,WF,FI,35.197291,-85.2240677,,,{0AC583F1-4B88-4189-8AD5-0F21F9F28F87},,0,,,0,,,0,1,260457,firesponse,100,,,Hamilton,TNTNSC,47065,DVF,TNTNS,,Private,Private,,,,,,,SA25,DVF,TNTNS,US-TN,,TL3,Timber (Litter and Understory),,,2026-TNTNS-260457,No Decision,,,,1774380935470,1774540952640,0,,,{928C50B4-2081-4D29-9ED2-89EB36BD25FA},d8475a86-5c6c-4e4d-ad4e-b775dd5eeb38,Type 5 Incident,-85.2240677,35.197291
540765,43261902,,DEFAULT,,,ics209,1309,,ARAOC,15874,,,,,Minimal,,,,Human,,,,,1774295100000,,,0,100,0,0,,,SACC,1775244404000,1774716300000,1774720800000,F,Type 4 IC,Iron Post,"5 Miles SE from Locust Grove, OK",WF,FI,,,,,{1A6F547C-A03A-4AFE-B69D-04304242D520},,0,,,0,,,0,1,260599,ics209,100,100,,Cherokee,ARAOC,40021,,,,Private,Private,Indian,,,21,7,19,SA17A,DVF,OKOKS,US-OK,,,Hardwood Litter,,2,2026-OKOKS-260599,No Decision,,,,1774381536110,1775244404473,0,,,{1869656E-035D-4285-9D78-4C1070E3F922},a85424f7-1718-4cfb-9776-c893ebf0aac9,Type 4 Incident,-95.1038333,36.1373333
540786,43261925,,DEFAULT,,,ics209,160,,ALAIC,1900,,,,,Minimal,,,,Human,,,,,1774135680000,,,0,100,0,0,,,SACC,1774583889000,1774574040000,1774583760000,F,Type 3 IC,The Franklin Road,"31 Miles N from Eufaula, AL",WF,FI,,,,,{17A48942-495D-4C5A-928E-CEFDB3AE0063},,0,,,0,,,0,1,260321-26,ics209,100,100,Eufaula,Barbour,ALAIC,01005,,,,Private,Private,,,,,,,SA39,FC,ALALS,US-AL,,,Brush (2 feet),,,2026-ALALS-260321-26,No Decision,,,,1774383590740,1774583889240,0,,,{DCA3657B-283A-4311-AA2A-A21678FE625E},4f12b297-43b4-40f2-9f50-689eb8ec9bfb,Type 3 Incident,-85.2488889,31.7288889
540787,43261926,,DEFAULT,1774548646000,1774706191000,firesponse,230,230,KYKIC,7000,230,,,,Minimal,,Wind Driven Runs,Uphill Runs,Human,Arson,Hot set,,,1774383420000,Type 5 Incident,1775225889000,0,100,0,0,,,SACC,1774735780000,1774699200000,1774731600000,F,Type 5 IC,Right Fork Mace's Creek,"5 Miles S from Cornettsville, KY",WF,FI,37.11152118,-83.18900228,,,{D4715E4A-9766-4C04-BA9E-8F71C3103FE7},,0,,,0,,,0,1,261931521,firesponse,100,100,Viper,Perry,KYKIC,21193,DVF,KYKYS,,Private,Private,,,,,,,SA27,DVF,KYKYS,US-KY,,GR8,Timber (Grass and Understory),Tall Grass (2.5 feet),8,2026-KYKYS-261931521,No Decision,,,,1774383683383,1775225895480,0,,,{17A80A19-69AA-43FF-A7AB-4BACE8489134},115691ad-0370-4162-9613-afadf6fe1676,Type 5 Incident,-83.18900227,37.11152118
540797,43261936,,DEFAULT,,,wildcade,10,10,ARAOC,,,,,,,,,,Undetermined,,,SL22,,1774377300000,,,,,,,,,SACC,,,,,,WARE,,WF,FI,36.802463,-96.267969,,,{B513E4BE-FE4C-45BF-A1B7-4A7C04BAC5B3},,0,1,0,0,0,0,,1,001158,wildcade,,,,Osage,ARAOC,40113,,,,Private,Private,,,,,,,SA03,BIA,OKOSA,US-OK,,,,,,2026-OKOSA-001158,No Decision,,,,1774384372140,1774551256723,0,,,{1DBD687C-57C4-46D4-B576-523AC4E23566},08faad62-351b-445f-ad76-c02f66aec105,Type 4 Incident,-96.267969,36.802463
540804,43261942,,DEFAULT,,,ics209,110,,ALAIC,1500,,,,,Minimal,,,,Undetermined,,,,,1774146300000,,,0,100,0,0,,,SACC,1774997503000,1774889760000,1774997340000,F,Type 3 IC,Pistol Railroad,"14 Miles N from Notasulga, AL",WF,FI,,,,,{C0755DBB-9194-47D0-830B-AEC611A8F085},,0,,,0,,,0,1,20260321.3,ics209,100,100,Notasulga,Macon,ALAIC,01087,,,,Private,Private,,,,,,,SA39,FC,ALALS,US-AL,,,Brush (2 feet),,,2026-ALALS-20260321.3,No Decision,,,,1774385139180,1774997503020,0,,,{DA37C647-076E-4CEF-8C15-184D8D63B826},1a05f274-e98b-4152-9e8f-793278ab45c6,Type 3 Incident,-85.6869444,32.5069444
540805,43261941,,DEFAULT,1774393380000,1774487379000,firesponse,44,44,TNTNSC,,44,,,,Moderate,,,,Human,Debris and open burning,,,,1774383540000,Type 5 Incident,1774883710000,,,,,,,SACC,,,,,,Fentress - Baseline Road,,WF,FI,36.380624,-84.822815,,,{9BEE590A-16F3-42D7-B874-7161F2B8D866},,0,,,0,,,0,1,260461,firesponse,100,,,Fentress,TNTNSC,47049,DVF,TNTNS,,Private,Private,,,,,,,SA25,DVF,TNTNS,US-TN,,GS3,Medium Logging Slash,,,2026-TNTNS-260461,No Decision,,,,1774384964373,1774883916193,0,,,{2FE06E95-1BAE-4D03-B418-DBDC195B44DE},d1398614-86c8-4ac1-a386-53a719f81d05,Type 5 Incident,-84.82476593,36.38406359
540806,43261943,,DEFAULT,1774401240000,1774460640000,wildcade,15.5,5,MNMNCC,,,,,,,,,,Human,,,,,1774381920000,,1774539480000,,,,,,,EACC,,,,,,Dart Road,,WF,FI,47.084149,-92.723531,,,{0461D188-FCE0-4C47-AFB4-89C9354B46A8},,0,1,0,0,0,0,,1,000129,wildcade,,,,St. Louis,MNMNCC,27137,,,,Private,Private,,,,,,,EA03,DNR,MN2PS,US-MN,,,,,,2026-MN2PS-000129,No Decision,,,,1774385183607,1774554819377,0,,,{077B4014-0E25-4DFA-8C66-B5EBAE597147},f02a751e-d8fc-4682-8d67-ee4251fbfa0f,,-92.71415,47.0855
540807,43261944,,CERTIFIED,,,INFORM_Inspector,192,20,MOMOC,,,,,1774985480000,,,,,Human,Arson,Unknown (remarks required),SL23,,1774379625000,,,,,,,,,EACC,,,,,,Hawkins 2,,WF,FI,,,,,{E351BDC6-C595-4454-8619-6DC8B69A486B},1,0,0,,0,,1,,1,IAPLR2601,INFORM_Inspector,,,,Iowa,MOMOC,19095,USFWS,IAPLR,,USFWS,Federal,,,,,,,EA09,USFWS,IAPLR,US-IA,,,,,,2026-IAPLR-IAPLR2601,No Decision,,,,1774385354950,1774985484117,0,,,{15D39642-8901-4798-95BE-BFD120AD56BF},9ec5ad57-6981-4958-8b9e-c57d4de3027e,,-92.20386724,41.838224
540811,43261947,,CERTIFIED,,,INFORM_Inspector,10,20,MOMOC,,,,,1774986179000,,,,,Human,Arson,Unknown (remarks required),SL25,,1774380429000,,,,,,,,,EACC,,,,,,North Formanek,,WF,FI,,,,,{E4DD804E-545B-49D1-BB01-807AACA0F763},1,0,0,,0,,1,,1,IAPLR2602,INFORM_Inspector,,,,Iowa,MOMOC,19095,USFWS,IAPLR,,USFWS,Federal,,,,,,,EA09,USFWS,IAPLR,US-IA,,,,,,2026-IAPLR-IAPLR2602,No Decision,,,,1774385867073,1774986182560,0,,,{1A74286C-0736-4C84-8F0D-7BDDA9D8DCA8},93283ef6-5815-4920-b6e6-75023b25459f,,-92.15612129,41.82272865
540814,43261951,,DEFAULT,1774401000000,,cfcad,23,0.01,CAYICC,,,,,,,,,,Undetermined,,,SL28,,1774382095000,,,,,,,P5,0505,ONCC,,,,,,DEER,,WF,FI,41.554617,-122.1167,,,{160D4D7A-CFE0-4146-8730-380F86E1A96C},,0,1,0,0,1,1,,1,002122,cfcad,,,,Siskiyou,CAYICC,06093,,,,Private,Private,,,,,,,NC06,USFS,CAKNF,US-CA,,,,,,2026-CAKNF-002122,No Decision,,,,1774386319207,1774401083517,0,,,{F51EEC89-34E9-4278-807D-4C6B31A918A1},0a2d6771-bf43-470a-9e54-ae58f1d6a9bc,,-122.1167,41.554617
540818,43261953,,DEFAULT,1774411200000,,cfcad,21.64,0.01,CARRCC,,,,,,,,,,Undetermined,,,,,1774385575000,,,,,,,,,OSCC,,,,,,ALMOND,,WF,FI,33.914311,-116.773828,,,{E3330EDF-5710-4374-BD51-5E8DE2389703},,0,0,0,0,0,0,,1,048659,cfcad,,,,Riverside,CARRCC,06065,,,,Private,Private,,,,,,,SC10,CAL FIRE,CARRU,US-CA,,,,,,2026-CARRU-048659,No Decision,,,,1774386775990,1774412206443,0,,,{D2EFC78D-4E82-4EAD-B43E-0AB95388DF79},152004de-edfa-4944-a997-25ab550ddb85,,-116.773828,33.914311
540824,43261956,,DEFAULT,,,wildcade,85,85,MTBDC,,,,,,,,,,Human,,,,,1772996820000,,1773257160000,,,,,,,NRCC,,,,,,Oxbow,,WF,FI,45.771776,-110.127548,,,{2F898448-5220-4FF3-9732-E75A0E881B8F},,0,,,0,,,,1,260165,wildcade,,,,Sweet Grass,MTBDC,30097,,,,Private,Private,,,,,,,NR11,C&L,MTLG40,US-MT,,,,,,2026-MTLG40-260165,No Decision,,,,1774387020560,1774387026163,0,,,{EAF97FC7-2730-4091-A050-AD1B210261F1},437ebef4-23a3-4df7-a560-a7c5fcaa229c,,-110.127548,45.771776
540833,43261970,,DEFAULT,,,wildcade,26,26,MTBDC,,,,,,,,,,Human,,,,,1773348000000,,1773412080000,,,,,,,NRCC,,,,,,Mallard,,WF,FI,45.831087,-109.893812,,,{F4F3B230-3227-46F4-B9C8-1B17E5C2080B},,0,,,0,,,,1,260170,wildcade,,,,Sweet Grass,MTBDC,30097,,,,Private,Private,,,,,,,NR14,C&L,MTLG40,US-MT,,,,,,2026-MTLG40-260170,No Decision,,,,1774388407050,1774388407050,0,,,{117F5377-BB27-4CE2-AAB3-BAFBB9861D5F},4694fc5c-edc1-43bc-b5fb-a5115843d63e,,-109.893812,45.831087
540834,43261971,,DEFAULT,1774819620000,,wildcade,309,20,FLFIC,0,,,,,Minimal,Smoldering,Creeping,,Human,,,SL2B,,1774381500000,,,0,100,0,0,PA,1542,SACC,1774876482000,1774822620000,1774832400000,F,Type 5 IC,Northwest,"10 Miles E from Harker, FL",WF,FI,26.307833,-81.0975,,,{9741613D-4F29-4F0B-8171-B1C224247281},,0,1,0,0,0,0,0,1,000918,wildcade,100,100,"Clewiston, FL",Hendry,FLFIC,12051,BIA,FLSEA,,BIA,Federal,,,,,,,SA50,BIA,FLSEA,US-FL,,,Tall Grass (2.5 feet),Southern Rough,5,2026-FLSEA-000918,No Decision,,,,1774388437070,1775188391180,0,,,{A04C196D-BB00-43B0-8A73-D7852349756A},dcbfd497-7ef8-496d-af1b-43a8710b897f,Type 5 Incident,-81.0975,26.307833
